parcelid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,calculatedfinishedsquarefeet,finishedsquarefeet12,fips,fullbathcnt,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,propertylandusetypeid,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,unitcnt,yearbuilt,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,propertyzoningdesc_labels,yeardifference
12384233,2.0,3.0,7.0,2.0,1720.0,1720.0,6037,2.0,7.0,33962404,-118130188,5879.0,261,60375507.006006,4406.0,3101,118208.0,96100.0,0.0,1.0,1952.0,40765.0,70933.0,2015,30168.0,1083.95,178,63.0
12384463,3.0,4.0,4.0,3.0,2243.0,2243.0,6037,3.0,2.0,33959933,-118137771,7543.0,261,60375507.005008,4406.0,3101,118208.0,96100.0,0.0,1.0,1953.0,191676.0,505596.0,2015,313920.0,6256.14,179,62.0
12384609,2.0,3.0,7.0,2.0,1584.0,1584.0,6037,2.0,7.0,33961273,-118130748,6470.0,261,60375507.004001,4406.0,3101,118208.0,96100.0,0.0,1.0,1951.0,98030.0,344882.0,2015,246852.0,4320.73,174,64.0
12385031,3.0,4.0,4.0,3.0,2126.0,2126.0,6037,3.0,2.0,33959047,-118119131,6301.0,261,60375506.023,4406.0,3101,118208.0,96100.0,0.0,1.0,1951.0,203900.0,575000.0,2015,371100.0,6963.64,179,64.0
12385177,2.0,4.0,7.0,2.0,1632.0,1632.0,6037,2.0,7.0,33958626,-118123645,6546.0,261,60375506.02201,4406.0,3101,118208.0,96100.0,0.0,1.0,1949.0,138710.0,371988.0,2015,233278.0,4725.27,177,66.0
12385430,3.0,3.0,4.0,3.0,1955.0,1955.0,6037,3.0,2.0,33955764,-118119189,7517.0,261,60375506.023004,4406.0,3101,118208.0,96100.0,0.0,1.0,1955.0,174691.0,384325.0,2015,209634.0,4890.37,179,60.0
12385576,2.0,3.0,7.0,2.0,1652.0,1652.0,6037,2.0,2.0,33952632,-118119123,8629.0,261,60375506.023005,4406.0,3101,118208.0,96100.0,0.0,1.0,1951.0,47101.0,89304.0,2015,42203.0,1308.61,179,64.0
12385676,2.0,4.0,7.0,2.0,1580.0,1580.0,6037,2.0,2.0,33952421,-118119969,7809.0,261,60375506.021002,4406.0,3101,118208.0,96100.0,0.0,1.0,1951.0,144222.0,314443.0,2015,170221.0,4048.37,179,64.0
12386472,1.0,2.0,7.0,1.0,840.0,840.0,6037,1.0,7.0,33956823,-118114434,7761.0,261,60375506.014004,4406.0,3101,118208.0,96100.0,0.0,1.0,1950.0,19354.0,50133.0,2015,30779.0,807.56,179,65.0
12386795,2.0,3.0,4.0,2.0,1330.0,1330.0,6037,2.0,2.0,33964006,-118125470,7220.0,261,60375507.003006,4406.0,3101,118208.0,96100.0,0.0,1.0,1952.0,39578.0,73009.0,2015,33431.0,1096.95,178,63.0
12387164,2.0,3.0,7.0,2.0,1209.0,1209.0,6037,2.0,2.0,33967523,-118131619,6003.0,261,60375507.001004,4406.0,3101,118208.0,96100.0,0.0,1.0,1953.0,34313.0,66928.0,2015,32615.0,1014.98,174,62.0
12387325,3.0,5.0,4.0,3.0,2546.0,2546.0,6037,3.0,2.0,33965741,-118130515,7173.0,261,60375507.003002,4406.0,3101,118208.0,96100.0,0.0,1.0,1953.0,156000.0,645000.0,2015,489000.0,7800.76,178,62.0
12387425,2.0,3.0,7.0,2.0,1501.0,1501.0,6037,2.0,2.0,33964603,-118132779,8336.0,261,60375507.003005,4406.0,3101,118208.0,96100.0,0.0,1.0,1953.0,403000.0,527000.0,2015,124000.0,6469.73,178,62.0
12387892,2.0,3.0,7.0,2.0,1214.0,1214.0,6037,2.0,7.0,33963527,-118117553,5013.0,261,60375506.012007,4406.0,3101,118208.0,96100.0,0.0,1.0,1951.0,157570.0,409417.0,2015,251847.0,5062.3,173,64.0
12387992,3.0,4.0,4.0,3.0,2155.0,2155.0,6037,3.0,2.0,33963810,-118115695,5338.0,261,60375506.01201,4406.0,3101,118208.0,96100.0,0.0,1.0,1949.0,233467.0,372004.0,2015,138537.0,4660.78,173,66.0
12388152,2.0,4.0,7.0,2.0,2013.0,2013.0,6037,2.0,7.0,33960505,-118113824,7604.0,261,60375506.011008,4406.0,3101,118208.0,96100.0,0.0,1.0,1949.0,160000.0,528000.0,2015,368000.0,6416.51,173,66.0
12388525,1.0,2.0,7.0,1.0,826.0,826.0,6037,1.0,7.0,33967652,-118112542,4669.0,261,60375025.001008,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,79268.0,191061.0,2015,111793.0,2708.45,769,65.0
12388563,2.0,2.0,7.0,2.0,1664.0,1664.0,6037,2.0,2.0,33963671,-118110103,10815.0,261,60375025.001021,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,85921.0,253468.0,2015,167547.0,3382.33,769,65.0
12388972,1.0,2.0,7.0,1.0,787.0,787.0,6037,1.0,7.0,33976073,-118107236,5465.0,261,60375025.002043,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,21190.0,42170.0,2015,20980.0,1004.45,769,65.0
12389072,1.0,2.0,7.0,1.0,1100.0,1100.0,6037,1.0,7.0,33975437,-118106267,5027.0,261,60375025.002042,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,27417.0,47584.0,2015,20167.0,1077.6,769,65.0
12390261,1.0,3.0,7.0,1.0,1020.0,1020.0,6037,1.0,7.0,33999446,-118084321,5105.0,261,60375007.001,26483.0,3101,118208.0,96197.0,0.0,1.0,1940.0,24050.0,44630.0,2015,20580.0,1119.6,769,75.0
12390384,1.0,2.0,7.0,1.0,1080.0,1080.0,6037,1.0,7.0,33997536,-118086405,5475.0,261,60375007.001004,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,29541.0,51136.0,2015,21595.0,4616.83,769,65.0
12390484,2.0,4.0,7.0,2.0,1448.0,1448.0,6037,2.0,2.0,34001113,-118088252,6138.0,261,60375007.001012,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,110281.0,247855.0,2015,137574.0,3470.12,769,65.0
12390584,1.0,3.0,7.0,1.0,1089.0,1089.0,6037,1.0,7.0,33996907,-118089389,5735.0,261,60375007.002001,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,33754.0,56168.0,2015,22414.0,1178.99,769,65.0
12390707,2.0,3.0,7.0,2.0,1230.0,1230.0,6037,2.0,7.0,33994995,-118087741,5517.0,261,60375007.002004,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,53768.0,75572.0,2015,21804.0,1405.89,769,65.0
12390853,1.0,3.0,7.0,1.0,940.0,940.0,6037,1.0,7.0,34008210,-118087747,8411.0,261,60375006.005001,26483.0,3101,118208.0,96197.0,0.0,1.0,1953.0,34447.0,58699.0,2015,24252.0,1295.17,769,62.0
12390876,2.0,5.0,7.0,2.0,1637.0,1637.0,6037,2.0,7.0,34008597,-118089674,4081.0,261,60375006.005013,26483.0,3101,118208.0,96197.0,0.0,1.0,1929.0,185000.0,385000.0,2015,200000.0,5354.23,769,86.0
12391381,2.0,3.0,7.0,2.0,1149.0,1440.0,6037,2.0,2.0,34002472,-118079172,5203.0,246,60375004.023015,26483.0,3101,118208.0,96197.0,0.0,2.0,1939.0,56587.0,249910.0,2015,193323.0,3718.48,768,76.0
12391648,3.0,6.0,7.0,3.0,2230.0,2230.0,6037,3.0,2.0,34005910,-118084828,5855.0,261,60375006.004002,26483.0,3101,118208.0,96197.0,0.0,1.0,1949.0,207559.0,342118.0,2015,134559.0,4580.53,769,66.0
12391847,1.0,2.0,7.0,1.0,852.0,852.0,6037,1.0,7.0,34004248,-118072707,4868.0,261,60375004.021005,26483.0,3101,118208.0,96197.0,0.0,1.0,1929.0,68158.0,174529.0,2015,106371.0,2519.75,769,86.0
12392328,2.0,3.0,7.0,2.0,1525.0,1525.0,6037,2.0,7.0,33994037,-118078183,5550.0,261,60375009.00101,26483.0,3101,118208.0,96197.0,0.0,1.0,1948.0,46309.0,68317.0,2015,22008.0,1336.35,769,67.0
12392428,2.0,2.0,7.0,2.0,1400.0,1400.0,6037,2.0,2.0,33991868,-118079536,5711.0,261,60375009.002001,26483.0,3101,118208.0,96197.0,0.0,1.0,1948.0,105996.0,257427.0,2015,151431.0,3496.47,769,67.0
12392528,1.0,2.0,7.0,1.0,890.0,890.0,6037,1.0,7.0,33990643,-118079714,5573.0,261,60375009.002004,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,54815.0,256150.0,2015,201335.0,3539.08,769,65.0
12392628,2.0,3.0,7.0,2.0,1139.0,1139.0,6037,2.0,7.0,33988491,-118080224,5534.0,261,60375009.00201,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,133929.0,306094.0,2015,172165.0,4120.6,769,65.0
12392720,1.0,2.0,7.0,1.0,1355.0,1355.0,6037,1.0,7.0,33995409,-118074377,6751.0,261,60375009.001003,26483.0,3101,118208.0,96197.0,0.0,1.0,1948.0,96885.0,159507.0,2015,62622.0,2377.62,769,67.0
12392940,2.0,4.0,7.0,2.0,1936.0,1936.0,6037,2.0,7.0,33995263,-118083822,7206.0,261,60375009.003002,26483.0,3101,118208.0,96197.0,0.0,1.0,1953.0,40367.0,65025.0,2015,24658.0,1321.47,768,62.0
12393109,2.0,3.0,7.0,2.0,1674.0,1674.0,6037,2.0,7.0,33992409,-118081539,5415.0,261,60375009.003015,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,127761.0,390383.0,2015,262622.0,9449.96,769,65.0
12393209,2.0,4.0,7.0,2.0,1716.0,1716.0,6037,2.0,7.0,33990846,-118084063,6696.0,261,60375009.003013,26483.0,3101,118208.0,96197.0,0.0,1.0,1963.0,151949.0,334021.0,2015,182072.0,4391.69,769,52.0
12393562,1.0,3.0,7.0,1.0,948.0,948.0,6037,1.0,7.0,33987580,-118091929,6052.0,261,60375008.004009,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,25885.0,48299.0,2015,22414.0,1084.03,769,65.0
12393715,2.0,3.0,7.0,2.0,1422.0,1422.0,6037,2.0,7.0,33981342,-118088133,7508.0,261,60375008.004026,26483.0,3101,118208.0,96197.0,0.0,1.0,1949.0,113158.0,234984.0,2015,121826.0,3237.44,769,66.0
12393853,1.0,2.0,7.0,1.0,783.0,783.0,6037,1.0,7.0,33987542,-118081249,5415.0,261,60375008.001001,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,21391.0,43805.0,2015,22414.0,1102.44,769,65.0
12393953,1.0,4.0,7.0,1.0,1253.0,1253.0,6037,1.0,7.0,33985415,-118082897,5760.0,261,60375008.001008,26483.0,3101,118208.0,96197.0,0.0,1.0,1949.0,88378.0,147014.0,2015,58636.0,2226.19,769,66.0
12394637,2.0,3.0,7.0,2.0,1750.0,1750.0,6037,2.0,7.0,33979015,-118091861,10593.0,261,60375024.011006,26483.0,3101,118208.0,96197.0,0.0,1.0,1948.0,125200.0,407000.0,2015,281800.0,5239.27,769,67.0
12394890,1.0,4.0,7.0,1.0,1220.0,1220.0,6037,1.0,7.0,33976507,-118098673,7738.0,261,60375024.012,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,79603.0,277783.0,2015,198180.0,3732.67,769,65.0
12395013,2.0,3.0,7.0,2.0,1197.0,1197.0,6037,2.0,7.0,33974996,-118095819,5537.0,261,60375024.012004,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,40752.0,63166.0,2015,22414.0,1262.44,769,65.0
12395182,1.0,2.0,7.0,1.0,882.0,882.0,6037,1.0,7.0,33972121,-118095778,4915.0,261,60375024.013009,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,69000.0,346000.0,2015,277000.0,4640.28,769,65.0
12395282,3.0,3.0,4.0,3.0,1767.0,1767.0,6037,3.0,2.0,33981283,-118096862,2908.0,269,60375024.011002,26483.0,3101,118208.0,96197.0,0.0,1.0,1996.0,181500.0,425000.0,2015,243500.0,5726.35,764,19.0
12395350,1.0,2.0,7.0,1.0,968.0,968.0,6037,1.0,7.0,33975993,-118100371,5696.0,261,60375024.013,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,42010.0,180071.0,2015,138061.0,2592.89,769,65.0
12396136,4.0,4.0,4.0,4.0,2621.0,2621.0,6037,4.0,2.0,33975189,-118084762,8430.0,261,60375024.021003,26483.0,3101,118208.0,96197.0,0.0,1.0,1957.0,254995.0,484490.0,2015,229495.0,6240.6,769,58.0
12396236,2.0,3.0,7.0,2.0,1492.0,1492.0,6037,2.0,2.0,33976581,-118089054,5940.0,261,60375024.021005,26483.0,3101,118208.0,96197.0,0.0,1.0,1949.0,110697.0,234481.0,2015,123784.0,3317.57,769,66.0
12396336,2.0,3.0,7.0,2.0,1255.0,1255.0,6037,2.0,7.0,33973245,-118086585,5645.0,261,60375024.022006,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,91823.0,212474.0,2015,120651.0,2990.13,769,65.0
12396436,1.0,2.0,7.0,1.0,1100.0,1100.0,6037,1.0,7.0,33974242,-118087315,6052.0,261,60375024.022002,26483.0,3101,118208.0,96197.0,0.0,1.0,1949.0,50205.0,251027.0,2015,200822.0,3490.71,769,66.0
12396536,2.0,4.0,7.0,2.0,1830.0,1830.0,6037,2.0,7.0,33973260,-118089195,6117.0,261,60375024.022004,26483.0,3101,118208.0,96197.0,0.0,1.0,1949.0,120670.0,330458.0,2015,209788.0,5228.32,769,66.0
12396759,1.0,2.0,7.0,1.0,832.0,832.0,6037,1.0,7.0,33971748,-118091340,5842.0,261,60375024.023008,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,53541.0,210765.0,2015,157224.0,3017.2,769,65.0
12397005,2.0,5.0,7.0,2.0,1185.0,1185.0,6037,2.0,7.0,33968676,-118091671,5283.0,261,60375024.02301,26483.0,3101,118208.0,96197.0,0.0,1.0,1953.0,145041.0,407991.0,2015,262950.0,5288.17,769,62.0
12397434,2.0,3.0,7.0,2.0,1878.0,1878.0,6037,2.0,7.0,33965779,-118095708,6420.0,261,60375026.011017,26483.0,3101,118208.0,96197.0,0.0,1.0,1954.0,61309.0,82700.0,2015,21391.0,1519.54,769,61.0
12397848,1.0,3.0,7.0,1.0,1051.0,1051.0,6037,1.0,7.0,33956962,-118089586,6580.0,261,60375026.012003,26483.0,3101,118208.0,96197.0,0.0,1.0,1952.0,25477.0,51564.0,2015,26087.0,1129.53,769,63.0
12397948,1.0,2.0,7.0,1.0,872.0,872.0,6037,1.0,7.0,33956130,-118094982,5061.0,261,60375026.013007,26483.0,3101,118208.0,96197.0,0.0,1.0,1951.0,90967.0,295352.0,2015,204385.0,3984.0,769,64.0
12398455,1.0,2.0,7.0,1.0,785.0,785.0,6037,1.0,7.0,33962041,-118097339,5009.0,261,60375026.015005,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,79653.0,198438.0,2015,118785.0,2792.06,769,65.0
12398555,1.0,2.0,7.0,1.0,785.0,785.0,6037,1.0,7.0,33959472,-118094825,5327.0,261,60375026.015004,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,77665.0,276643.0,2015,198978.0,3767.69,769,65.0
12398778,1.0,3.0,7.0,1.0,1255.0,1255.0,6037,1.0,7.0,33957235,-118100359,5101.0,261,60375026.014004,26483.0,3101,118208.0,96197.0,0.0,1.0,1949.0,82233.0,138327.0,2015,56094.0,2123.69,769,66.0
12398870,1.0,2.0,7.0,1.0,870.0,870.0,6037,1.0,7.0,33953443,-118097190,4672.0,261,60375026.01401,26483.0,3101,118208.0,96197.0,0.0,1.0,1950.0,67599.0,241006.0,2015,173407.0,3282.87,769,65.0
12398977,4.0,5.0,7.0,4.0,2850.0,1440.0,6037,4.0,2.0,33966364,-118103976,14165.0,246,60375026.022004,26483.0,3101,118208.0,96197.0,0.0,2.0,1941.0,233697.0,628029.0,2015,394332.0,8231.32,769,74.0
12399215,1.0,3.0,7.0,1.0,1038.0,1038.0,6037,1.0,7.0,33957535,-118101220,10515.0,261,60375026.023006,26483.0,3101,118208.0,96197.0,0.0,1.0,1946.0,92326.0,197923.0,2015,105597.0,2822.87,769,69.0
12399368,2.0,2.0,7.0,2.0,1530.0,1530.0,6037,2.0,7.0,33962675,-118106895,8518.0,261,60375026.023004,26483.0,3101,118208.0,96197.0,0.0,1.0,1949.0,83540.0,111663.0,2015,28123.0,1834.45,769,66.0
12399406,1.0,3.0,7.0,1.0,1176.0,1176.0,6037,1.0,7.0,33962669,-118107498,7490.0,261,60375026.023005,26483.0,3101,118208.0,96197.0,0.0,1.0,1942.0,89804.0,209371.0,2015,119567.0,3012.0,769,73.0
12399497,3.0,3.0,4.0,3.0,1505.0,1505.0,6037,3.0,2.0,33958100,-118108000,1429.0,269,60375505.001,4406.0,3101,118208.0,96100.0,0.0,1.0,1987.0,171839.0,266499.0,2015,94660.0,3333.93,171,28.0
12399543,1.0,3.0,7.0,1.0,1008.0,1008.0,6037,1.0,7.0,33954008,-118104747,6597.0,261,60375505.002001,4406.0,3101,118208.0,96100.0,0.0,1.0,1950.0,133311.0,367192.0,2015,233881.0,5043.09,173,65.0
12399643,2.0,3.0,7.0,2.0,1462.0,1462.0,6037,2.0,7.0,33952844,-118101550,7231.0,261,60375505.001004,4406.0,3101,118208.0,96100.0,0.0,1.0,1950.0,180944.0,438488.0,2015,257544.0,5507.51,177,65.0
12399850,1.0,3.0,7.0,1.0,1174.0,1174.0,6037,1.0,7.0,33949993,-118100551,5306.0,261,60375505.001012,4406.0,3101,118208.0,96100.0,0.0,1.0,1956.0,78300.0,375000.0,2015,296700.0,4866.49,173,59.0
12399996,2.0,4.0,7.0,2.0,1740.0,1740.0,6037,2.0,2.0,33950289,-118095190,8239.0,261,60375505.001004,4406.0,3101,118208.0,96100.0,0.0,1.0,1970.0,241900.0,521000.0,2015,279100.0,6597.42,177,45.0
12400449,2.0,3.0,7.0,2.0,1458.0,1458.0,6037,2.0,7.0,33950035,-118105499,9025.0,261,60375505.003009,4406.0,3101,118208.0,96100.0,0.0,1.0,1951.0,38119.0,75632.0,2015,37513.0,1146.97,175,64.0
12400549,3.0,4.0,4.0,3.0,2224.0,2224.0,6037,3.0,2.0,33950250,-118102991,7074.0,261,60375505.003003,4406.0,3101,118208.0,96100.0,0.0,1.0,1954.0,208419.0,319952.0,2015,111533.0,4058.31,179,61.0
12400695,2.0,2.0,4.0,2.0,2480.0,2480.0,6037,2.0,2.0,33950989,-118110888,10431.0,261,60375505.006003,4406.0,3101,118208.0,96100.0,0.0,1.0,1955.0,170201.0,465564.0,2015,295363.0,5803.19,176,60.0
12400917,4.0,3.0,4.0,4.0,4232.0,4232.0,6037,4.0,2.0,33945593,-118110208,8663.0,261,60375505.005005,4406.0,3101,118208.0,96100.0,0.0,1.0,1983.0,270612.0,399895.0,2015,129283.0,5094.6,169,32.0
12401201,5.0,4.0,1.0,5.0,4621.0,4621.0,6037,5.0,2.0,33948648,-118105110,9928.0,261,60375505.005002,4406.0,3101,118208.0,96100.0,0.0,1.0,1989.0,634774.0,904336.0,2015,269562.0,11084.18,176,26.0
12401470,2.0,3.0,4.0,2.0,1832.0,1832.0,6037,2.0,2.0,33944319,-118100871,10816.0,261,60375505.004006,4406.0,3101,118208.0,96100.0,0.0,1.0,1953.0,279636.0,537761.0,2015,258125.0,6633.51,175,62.0
12401554,2.0,3.0,7.0,2.0,1476.0,1476.0,6037,2.0,2.0,33885724,-118003515,7672.0,261,60375039.012027,5465.0,3101,118208.0,96190.0,0.0,1.0,1955.0,103031.0,204631.0,2015,101600.0,2895.51,553,60.0
12402395,2.0,2.0,7.0,2.0,823.0,823.0,6037,2.0,2.0,33883500,-118045000,6907.0,266,60375545.111001,10774.0,3101,118208.0,96206.0,0.0,1.0,1971.0,81863.0,227854.0,2015,145991.0,2784.7,122,44.0
12402495,2.0,2.0,7.0,2.0,823.0,823.0,6037,2.0,2.0,33884000,-118045000,7248.0,266,60375545.111001,10774.0,3101,118208.0,96206.0,0.0,1.0,1971.0,74250.0,126042.0,2015,51792.0,1666.5,122,44.0
12402595,2.0,4.0,4.0,2.0,1854.0,1854.0,6037,2.0,2.0,33881630,-118037679,6851.0,261,60375545.111002,10774.0,3101,118208.0,96206.0,0.0,1.0,1978.0,123995.0,177122.0,2015,53127.0,2244.3,124,37.0
12402695,3.0,4.0,4.0,3.0,2008.0,2008.0,6037,3.0,2.0,33879911,-118043331,6692.0,261,60375545.111016,10774.0,3101,118208.0,96206.0,0.0,1.0,1974.0,156409.0,360613.0,2015,204204.0,4266.61,124,41.0
12402795,2.0,3.0,4.0,2.0,1276.0,1276.0,6037,2.0,2.0,33877116,-118043543,5267.0,261,60375545.111016,10774.0,3101,118208.0,96206.0,0.0,1.0,1971.0,234100.0,590823.0,2015,356723.0,6832.68,123,44.0
12402895,2.0,3.0,4.0,2.0,1335.0,1335.0,6037,2.0,2.0,33879192,-118041853,5433.0,261,60375545.111016,10774.0,3101,118208.0,96206.0,0.0,1.0,1970.0,204279.0,531641.0,2015,327362.0,6110.79,123,45.0
12403264,2.0,3.0,7.0,2.0,1574.0,1574.0,6037,2.0,20.0,33874954,-118039531,5000.0,261,60375545.112003,10774.0,3101,118208.0,96206.0,0.0,1.0,1971.0,56812.0,76574.0,2015,19762.0,1120.61,123,44.0
12403364,2.0,3.0,7.0,2.0,1574.0,1574.0,6037,2.0,2.0,33875454,-118042262,5500.0,261,60375545.112004,10774.0,3101,118208.0,96206.0,0.0,1.0,1971.0,140831.0,223667.0,2015,82836.0,2738.44,123,44.0
12403464,2.0,4.0,7.0,2.0,1592.0,1592.0,6037,2.0,2.0,33874927,-118045291,6529.0,261,60375545.112005,10774.0,3101,118208.0,96206.0,0.0,1.0,1972.0,153379.0,237873.0,2015,84494.0,2976.49,124,43.0
12403510,2.0,4.0,4.0,2.0,1695.0,1695.0,6037,2.0,2.0,33875383,-118053951,7462.0,261,60375545.121027,10774.0,3101,118208.0,96206.0,0.0,1.0,1968.0,60156.0,80323.0,2015,20167.0,1178.13,123,47.0
12403733,2.0,3.0,4.0,2.0,1470.0,1470.0,6037,2.0,2.0,33873491,-118048393,5288.0,261,60375545.121028,10774.0,3101,118208.0,96206.0,0.0,1.0,1967.0,212937.0,516965.0,2015,304028.0,5954.35,123,48.0
12403925,3.0,4.0,4.0,3.0,2961.0,2961.0,6037,3.0,2.0,33877005,-118046852,6509.0,261,60375545.121005,10774.0,3101,118208.0,96206.0,0.0,1.0,1985.0,375040.0,834278.0,2015,459238.0,9508.2,124,30.0
12404176,2.0,3.0,7.0,2.0,1170.0,1170.0,6037,2.0,2.0,33883186,-118079398,5023.0,261,60375547.003005,53636.0,3101,118208.0,96193.0,0.0,1.0,1965.0,118296.0,319404.0,2015,201108.0,4183.96,684,50.0
12404337,2.0,4.0,7.0,2.0,1567.0,1567.0,6037,2.0,7.0,33886620,-118074294,5574.0,261,60375547.002001,53636.0,3101,118208.0,96193.0,0.0,1.0,1952.0,127633.0,205891.0,2015,78258.0,2838.35,684,63.0
12404959,2.0,2.0,4.0,2.0,1376.0,1376.0,6037,2.0,2.0,33880658,-118064666,1759.0,266,60375545.131007,10774.0,3101,118208.0,96206.0,0.0,1.0,1974.0,132363.0,232054.0,2015,99691.0,2771.77,118,41.0
12405059,3.0,3.0,4.0,3.0,1568.0,1568.0,6037,3.0,2.0,33881593,-118065953,1787.0,266,60375545.131004,10774.0,3101,118208.0,96206.0,0.0,1.0,1976.0,135856.0,198807.0,2015,62951.0,2414.75,118,39.0
12405405,3.0,4.0,4.0,3.0,2420.0,2420.0,6037,3.0,2.0,33887309,-118064032,5092.0,269,60375545.131,53636.0,3101,118208.0,96206.0,0.0,1.0,1974.0,189995.0,241685.0,2015,51690.0,2943.89,118,41.0
12405495,3.0,4.0,4.0,3.0,2113.0,2113.0,6037,3.0,2.0,33883890,-118067926,6446.0,269,60375545.131009,10774.0,3101,118208.0,96206.0,0.0,1.0,1977.0,41590.0,75021.0,2015,33431.0,1097.48,118,38.0
12405595,3.0,3.0,4.0,3.0,2164.0,2164.0,6037,3.0,2.0,33882102,-118070652,4937.0,269,60375545.131004,10774.0,3101,118208.0,96206.0,0.0,1.0,1977.0,199000.0,648000.0,2015,449000.0,7700.46,118,38.0
12405702,1.0,2.0,7.0,1.0,703.0,703.0,6037,1.0,7.0,33880768,-118073732,2253.0,261,60375547.001012,53636.0,3101,118208.0,96193.0,0.0,1.0,1955.0,15273.0,21982.0,2015,6709.0,657.77,684,60.0
12405725,1.0,2.0,7.0,1.0,946.0,946.0,6037,1.0,7.0,33881375,-118073578,6876.0,261,60375547.001011,53636.0,3101,118208.0,96193.0,0.0,1.0,1924.0,33071.0,48552.0,2015,15481.0,998.0,678,91.0
12406261,2.0,4.0,7.0,2.0,1291.0,1291.0,6037,2.0,2.0,33877658,-118076197,5011.0,261,60375548.011007,30267.0,3101,118208.0,96204.0,0.0,1.0,1972.0,107146.0,289297.0,2015,182151.0,3594.02,36,43.0
12407775,3.0,4.0,7.0,3.0,2082.0,2082.0,6037,3.0,2.0,33874484,-118056771,5121.0,261,60375545.121012,10774.0,3101,118208.0,96206.0,0.0,1.0,1969.0,329419.0,454791.0,2015,125372.0,377.34,123,46.0
12408288,2.0,3.0,7.0,2.0,1274.0,1274.0,6037,2.0,2.0,33886066,-118087328,5115.0,261,60375546.002,53636.0,3101,118208.0,96193.0,0.0,1.0,1959.0,128575.0,353585.0,2015,225010.0,4314.15,684,56.0
12408334,2.0,3.0,7.0,2.0,1112.0,1112.0,6037,2.0,7.0,33884947,-118087004,5184.0,261,60375546.002,53636.0,3101,118208.0,96193.0,0.0,1.0,1951.0,21190.0,41159.0,2015,19969.0,799.24,684,64.0
12408434,3.0,4.0,7.0,3.0,1934.0,1934.0,6037,3.0,2.0,33883522,-118088265,5540.0,261,60375546.001004,53636.0,3101,118208.0,96193.0,0.0,1.0,1959.0,79939.0,101330.0,2015,21391.0,1498.64,684,56.0
12408534,2.0,4.0,7.0,2.0,1389.0,1389.0,6037,2.0,2.0,33882755,-118089948,5173.0,261,60375546.001006,53636.0,3101,118208.0,96193.0,0.0,1.0,1959.0,114487.0,385357.0,2015,270870.0,4740.02,678,56.0
12408634,3.0,3.0,4.0,3.0,1808.0,1808.0,6037,3.0,2.0,33879752,-118087217,1823.0,269,60375545.21302,30267.0,3101,118208.0,96206.0,0.0,1.0,1987.0,303152.0,367672.0,2015,64520.0,6010.25,120,28.0
12408734,3.0,3.0,4.0,3.0,1824.0,1824.0,6037,3.0,2.0,33877361,-118087839,1809.0,269,60375545.213014,10774.0,3101,118208.0,96206.0,0.0,1.0,1988.0,168392.0,382881.0,2015,214489.0,4525.76,120,27.0
12408802,3.0,4.0,4.0,3.0,1907.0,1907.0,6037,3.0,2.0,33883231,-118099292,6138.0,261,60375545.213002,10774.0,3101,118208.0,96206.0,0.0,1.0,1977.0,218951.0,376482.0,2015,157531.0,4435.01,124,38.0
12408870,2.0,3.0,7.0,2.0,1247.0,1247.0,6037,2.0,2.0,33883391,-118091489,6146.0,261,60375546.002001,53636.0,3101,118208.0,96193.0,0.0,1.0,1959.0,121544.0,323979.0,2015,202435.0,3991.39,684,56.0
12409062,2.0,3.0,7.0,2.0,1902.0,1902.0,6037,2.0,2.0,33881211,-118090456,5001.0,261,60375546.002003,53636.0,3101,118208.0,96193.0,0.0,1.0,1959.0,48328.0,68702.0,2015,20374.0,5572.88,678,56.0
12409192,1.0,2.0,7.0,1.0,861.0,861.0,6037,1.0,7.0,33878561,-118093623,4707.0,261,60375546.002005,10774.0,3101,118208.0,96206.0,0.0,1.0,1950.0,48328.0,241651.0,2015,193323.0,3061.25,419,65.0
